name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Honey Nut Cheerios,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Honey Nut Cheerios,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,1,Shelf
Honey Nut Cheerios,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1,Ounces
Honey Nut Cheerios,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,0.75,Cups
Honey Nut Cheerios,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,31.072217,**Rating**
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Calories per serving,110,Calories
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Grams of protein,3,Protein
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Grams of fat,1,Fat
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Milligrams of sodium,250,Sodium
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Grams of dietary fiber,1.5,Fiber
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Grams of complex carbohydrates,11.5,Carbohydrates
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Grams of sugars,10,Sugars
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Milligrams of potassium,90,Potassium
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Display shelf,1,Shelf
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Weight in ounces per one serving,1,Ounces
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Number of cups in one serving,0.75,Cups
Honey Nut Cheerios,General Mills,Cold,Display shelf,1,Shelf,Rating of cereal,31.072217,**Rating**
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Calories per serving,110,Calories
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Grams of protein,3,Protein
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Grams of fat,1,Fat
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Milligrams of sodium,250,Sodium
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Grams of dietary fiber,1.5,Fiber
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Grams of complex carbohydrates,11.5,Carbohydrates
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Grams of sugars,10,Sugars
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Milligrams of potassium,90,Potassium
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Display shelf,1,Shelf
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Weight in ounces per one serving,1,Ounces
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Number of cups in one serving,0.75,Cups
Honey Nut Cheerios,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Rating of cereal,31.072217,**Rating**
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Calories per serving,110,Calories
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of protein,3,Protein
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of fat,1,Fat
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Milligrams of sodium,250,Sodium
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of dietary fiber,1.5,Fiber
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of complex carbohydrates,11.5,Carbohydrates
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Grams of sugars,10,Sugars
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Milligrams of potassium,90,Potassium
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Display shelf,1,Shelf
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Weight in ounces per one serving,1,Ounces
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Number of cups in one serving,0.75,Cups
Honey Nut Cheerios,General Mills,Cold,Number of cups in one serving,0.75,Cups,Rating of cereal,31.072217,**Rating**
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Calories per serving,110,Calories
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Grams of protein,3,Protein
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Grams of fat,1,Fat
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Milligrams of sodium,250,Sodium
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Grams of dietary fiber,1.5,Fiber
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Grams of complex carbohydrates,11.5,Carbohydrates
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Grams of sugars,10,Sugars
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Milligrams of potassium,90,Potassium
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Display shelf,1,Shelf
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Weight in ounces per one serving,1,Ounces
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Number of cups in one serving,0.75,Cups
Honey Nut Cheerios,General Mills,Cold,Rating of cereal,31.072217,**Rating**,Rating of cereal,31.072217,**Rating**
Kix,General Mills,Cold,Calories per serving,110,Calories,Calories per serving,110,Calories
Kix,General Mills,Cold,Calories per serving,110,Calories,Grams of protein,2,Protein
Kix,General Mills,Cold,Calories per serving,110,Calories,Grams of fat,1,Fat
Kix,General Mills,Cold,Calories per serving,110,Calories,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Calories per serving,110,Calories,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Calories per serving,110,Calories,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Calories per serving,110,Calories,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Calories per serving,110,Calories,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Calories per serving,110,Calories,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Calories per serving,110,Calories,Display shelf,2,Shelf
Kix,General Mills,Cold,Calories per serving,110,Calories,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Calories per serving,110,Calories,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Calories per serving,110,Calories,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Grams of protein,2,Protein,Calories per serving,110,Calories
Kix,General Mills,Cold,Grams of protein,2,Protein,Grams of protein,2,Protein
Kix,General Mills,Cold,Grams of protein,2,Protein,Grams of fat,1,Fat
Kix,General Mills,Cold,Grams of protein,2,Protein,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Grams of protein,2,Protein,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Grams of protein,2,Protein,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Grams of protein,2,Protein,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Grams of protein,2,Protein,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Grams of protein,2,Protein,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Grams of protein,2,Protein,Display shelf,2,Shelf
Kix,General Mills,Cold,Grams of protein,2,Protein,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Grams of protein,2,Protein,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Grams of protein,2,Protein,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Grams of fat,1,Fat,Calories per serving,110,Calories
Kix,General Mills,Cold,Grams of fat,1,Fat,Grams of protein,2,Protein
Kix,General Mills,Cold,Grams of fat,1,Fat,Grams of fat,1,Fat
Kix,General Mills,Cold,Grams of fat,1,Fat,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Grams of fat,1,Fat,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Grams of fat,1,Fat,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Grams of fat,1,Fat,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Grams of fat,1,Fat,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Grams of fat,1,Fat,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Grams of fat,1,Fat,Display shelf,2,Shelf
Kix,General Mills,Cold,Grams of fat,1,Fat,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Grams of fat,1,Fat,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Grams of fat,1,Fat,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Calories per serving,110,Calories
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Grams of protein,2,Protein
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Grams of fat,1,Fat
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Display shelf,2,Shelf
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Milligrams of sodium,260,Sodium,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Calories per serving,110,Calories
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Grams of protein,2,Protein
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Grams of fat,1,Fat
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Display shelf,2,Shelf
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Grams of dietary fiber,0,Fiber,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Calories per serving,110,Calories
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of protein,2,Protein
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of fat,1,Fat
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Display shelf,2,Shelf
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Grams of complex carbohydrates,21,Carbohydrates,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Calories per serving,110,Calories
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Grams of protein,2,Protein
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Grams of fat,1,Fat
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Display shelf,2,Shelf
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Grams of sugars,3,Sugars,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Calories per serving,110,Calories
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Grams of protein,2,Protein
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Grams of fat,1,Fat
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Display shelf,2,Shelf
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Milligrams of potassium,40,Potassium,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Calories per serving,110,Calories
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of protein,2,Protein
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of fat,1,Fat
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of dietary fiber,0,Fiber
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of complex carbohydrates,21,Carbohydrates
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Grams of sugars,3,Sugars
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Milligrams of potassium,40,Potassium
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Display shelf,2,Shelf
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Weight in ounces per one serving,1,Ounces
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,1.5,Cups
Kix,General Mills,Cold,Vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,39.241114,**Rating**
Kix,General Mills,Cold,Display shelf,2,Shelf,Calories per serving,110,Calories
Kix,General Mills,Cold,Display shelf,2,Shelf,Grams of protein,2,Protein
Kix,General Mills,Cold,Display shelf,2,Shelf,Grams of fat,1,Fat
Kix,General Mills,Cold,Display shelf,2,Shelf,Milligrams of sodium,260,Sodium
Kix,General Mills,Cold,Display shelf,2,Shelf,Grams of dietary fiber,0,Fiber
