name,Manufacturer,type,feature.x,value.x,featureAbbr.x,feature.y,value.y,featureAbbr.y
Trix,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Number of cups in one serving,1,Cups
Trix,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,Rating of cereal,27.753301,**Rating**
Trix,General Mills,Cold,Display shelf,2,Shelf,calories per serving,110,Calories
Trix,General Mills,Cold,Display shelf,2,Shelf,grams of protein,1,Protein
Trix,General Mills,Cold,Display shelf,2,Shelf,grams of fat,1,Fat
Trix,General Mills,Cold,Display shelf,2,Shelf,milligrams of sodium,140,Sodium
Trix,General Mills,Cold,Display shelf,2,Shelf,grams of dietary fiber,0,Fiber
Trix,General Mills,Cold,Display shelf,2,Shelf,grams of complex carbohydrates,13,Carbohydrates
Trix,General Mills,Cold,Display shelf,2,Shelf,grams of sugars,12,Sugars
Trix,General Mills,Cold,Display shelf,2,Shelf,milligrams of potassium,25,Potassium
Trix,General Mills,Cold,Display shelf,2,Shelf,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Trix,General Mills,Cold,Display shelf,2,Shelf,Display shelf,2,Shelf
Trix,General Mills,Cold,Display shelf,2,Shelf,Weight in ounces per one serving,1,Ounces
Trix,General Mills,Cold,Display shelf,2,Shelf,Number of cups in one serving,1,Cups
Trix,General Mills,Cold,Display shelf,2,Shelf,Rating of cereal,27.753301,**Rating**
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,calories per serving,110,Calories
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,grams of protein,1,Protein
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,grams of fat,1,Fat
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,milligrams of sodium,140,Sodium
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,grams of dietary fiber,0,Fiber
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,grams of complex carbohydrates,13,Carbohydrates
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,grams of sugars,12,Sugars
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,milligrams of potassium,25,Potassium
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Display shelf,2,Shelf
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Weight in ounces per one serving,1,Ounces
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Number of cups in one serving,1,Cups
Trix,General Mills,Cold,Weight in ounces per one serving,1,Ounces,Rating of cereal,27.753301,**Rating**
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,calories per serving,110,Calories
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,grams of protein,1,Protein
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,grams of fat,1,Fat
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,milligrams of sodium,140,Sodium
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,grams of dietary fiber,0,Fiber
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,grams of complex carbohydrates,13,Carbohydrates
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,grams of sugars,12,Sugars
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,milligrams of potassium,25,Potassium
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,Display shelf,2,Shelf
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,Weight in ounces per one serving,1,Ounces
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,Number of cups in one serving,1,Cups
Trix,General Mills,Cold,Number of cups in one serving,1,Cups,Rating of cereal,27.753301,**Rating**
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,calories per serving,110,Calories
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,grams of protein,1,Protein
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,grams of fat,1,Fat
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,milligrams of sodium,140,Sodium
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,grams of dietary fiber,0,Fiber
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,grams of complex carbohydrates,13,Carbohydrates
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,grams of sugars,12,Sugars
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,milligrams of potassium,25,Potassium
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,Display shelf,2,Shelf
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,Weight in ounces per one serving,1,Ounces
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,Number of cups in one serving,1,Cups
Trix,General Mills,Cold,Rating of cereal,27.753301,**Rating**,Rating of cereal,27.753301,**Rating**
Wheaties,General Mills,Cold,calories per serving,100,Calories,calories per serving,100,Calories
Wheaties,General Mills,Cold,calories per serving,100,Calories,grams of protein,3,Protein
Wheaties,General Mills,Cold,calories per serving,100,Calories,grams of fat,1,Fat
Wheaties,General Mills,Cold,calories per serving,100,Calories,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,calories per serving,100,Calories,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,calories per serving,100,Calories,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,calories per serving,100,Calories,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,calories per serving,100,Calories,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,calories per serving,100,Calories,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,calories per serving,100,Calories,Display shelf,1,Shelf
Wheaties,General Mills,Cold,calories per serving,100,Calories,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,calories per serving,100,Calories,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,calories per serving,100,Calories,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,grams of protein,3,Protein,calories per serving,100,Calories
Wheaties,General Mills,Cold,grams of protein,3,Protein,grams of protein,3,Protein
Wheaties,General Mills,Cold,grams of protein,3,Protein,grams of fat,1,Fat
Wheaties,General Mills,Cold,grams of protein,3,Protein,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,grams of protein,3,Protein,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,grams of protein,3,Protein,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,grams of protein,3,Protein,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,grams of protein,3,Protein,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,grams of protein,3,Protein,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,grams of protein,3,Protein,Display shelf,1,Shelf
Wheaties,General Mills,Cold,grams of protein,3,Protein,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,grams of protein,3,Protein,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,grams of protein,3,Protein,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,grams of fat,1,Fat,calories per serving,100,Calories
Wheaties,General Mills,Cold,grams of fat,1,Fat,grams of protein,3,Protein
Wheaties,General Mills,Cold,grams of fat,1,Fat,grams of fat,1,Fat
Wheaties,General Mills,Cold,grams of fat,1,Fat,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,grams of fat,1,Fat,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,grams of fat,1,Fat,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,grams of fat,1,Fat,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,grams of fat,1,Fat,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,grams of fat,1,Fat,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,grams of fat,1,Fat,Display shelf,1,Shelf
Wheaties,General Mills,Cold,grams of fat,1,Fat,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,grams of fat,1,Fat,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,grams of fat,1,Fat,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,calories per serving,100,Calories
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,grams of protein,3,Protein
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,grams of fat,1,Fat
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,Display shelf,1,Shelf
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,milligrams of sodium,200,Sodium,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,calories per serving,100,Calories
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,grams of protein,3,Protein
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,grams of fat,1,Fat
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,Display shelf,1,Shelf
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,grams of dietary fiber,3,Fiber,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,calories per serving,100,Calories
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of protein,3,Protein
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of fat,1,Fat
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Display shelf,1,Shelf
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,grams of complex carbohydrates,17,Carbohydrates,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,calories per serving,100,Calories
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,grams of protein,3,Protein
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,grams of fat,1,Fat
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,Display shelf,1,Shelf
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,grams of sugars,3,Sugars,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,calories per serving,100,Calories
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,grams of protein,3,Protein
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,grams of fat,1,Fat
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,Display shelf,1,Shelf
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,Weight in ounces per one serving,1,Ounces
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,Number of cups in one serving,1,Cups
Wheaties,General Mills,Cold,milligrams of potassium,110,Potassium,Rating of cereal,51.592193,**Rating**
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,calories per serving,100,Calories
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of protein,3,Protein
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of fat,1,Fat
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,milligrams of sodium,200,Sodium
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of dietary fiber,3,Fiber
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of complex carbohydrates,17,Carbohydrates
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,grams of sugars,3,Sugars
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,milligrams of potassium,110,Potassium
Wheaties,General Mills,Cold,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals,vitamins and minerals (% of FDA recommendation),25,Vitamins/Minerals
